"source","caracteristiques","date_publication","date_scraping","description","id_unique","image_url","meuble","nb_chambres","nb_images","nb_pieces_total","nb_salons","nb_sdb","nb_vues","page","point_repere","prix","quartier","surface_m2","titre","type_annonce","type_bien","vendeur","ville"
"afribaba.com","","21 Oct 2018 - 18:03","2026-02-14","","","","","","","","","","","2.0","","2 500 000 MRO","","","Terrain avec bonne position","","Terrain","","Nouakchott"
"afribaba.com","","12 Mai 2017 - 10:52","2026-02-14","","","","","","","","","","","2.0","","300 000 MRO","","","Très joli appartement meublé à louer","","Appartement","","Nouakchott"
"afribaba.com","","08 Fév 2017 - 11:02","2026-02-14","","","","","","","","","","","2.0","","12 000 MRO","","","appartement meublée","","Appartement","","Nouakchott"
"afribaba.com","","05 Déc 2016 - 14:02","2026-02-14","","","","","","","","","","","2.0","","20 MRO","","500 m²","vente et location","","Villa","","Nouakchott"
"afribaba.com","","23 Nov 2016 - 10:09","2026-02-14","","","","","","","","","","","2.0","","12 MRO","","","appartement meublé à louer à Tevrgh zeina","","Appartement","","Nouakchott"
"afribaba.com","","04 Sept 2016 - 09:57","2026-02-14","","","","","","","","","","","2.0","","1 200 000 MRO","","","vente de terrain","","Terrain","","Nouakchott"
"afribaba.com","","02 Août 2016 - 21:24","2026-02-14","","","","","","","","","","","2.0","","50 000 MRO","","","Boutique a louer","","Appartement","","Nouakchott"
"afribaba.com","","15 Juil 2016 - 14:43","2026-02-14","","","","","","","","","","","2.0","","1 000 000 MRO","","","بيع قطعة أرضيةفي ولاية كيهيدي","","Terrain","","Nouakchott"
"afribaba.com","","","2026-02-14","","","","","4","","","","","","2.0","","6 000 000 MRO","","","","","Appartement","","Nouakchott"
"afribaba.com","","04 Juil 2016 - 11:16","2026-02-14","","","","","","","","","","","3.0","","180 000 MRO","","","Studio meublé à louer","","Studio","","Nouakchott"
"afribaba.com","","09 Mars 2016 - 09:19","2026-02-14","","","","","2","","","","2","","3.0","","280 000 MRO","","","Grand appartement meublé à louer","","Appartement","","Nouakchott"
"afribaba.com","","02 Jan 2016 - 13:46","2026-02-14","","","","","","","","","","","3.0","","1 600 000 MRO","","","أرض للبيع بتقسيم مطار نواكشوط القديم","","Terrain","","Nouakchott"
"afribaba.com","","19 Sept 2015 - 19:33","2026-02-14","","","","","9","","","","","","3.0","","3 800 000 MRO","","","immenble neuf à louer","","Appartement","","Nouakchott"
"afribaba.com","","21 Août 2015 - 18:40","2026-02-14","","","","","","","","","","","3.0","","150 000 MRO","","","SUPER APPARTEMENT MEUBLEE A LOUER","","Appartement","","Nouakchott"
"afribaba.com","","","2026-02-14","","","","","4","","","","","","3.0","","6 000 000 MRO","","","","","Appartement","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Fkbdfnmbqgilwqxabcwdp.supabase.co%2Fstorage%2Fv1%2Fobject%2Fpublic%2Flisting-photos%2F1770931627603-afk21v.jpg&w=500&q=85&output=webp","","4","","","","4","","","","80000 MRU","Ilot B","1104 m²","Belle Villa avec Étage et Jardin dans Quartier Résidentiel Sécurisé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F1-1.jpg&w=500&q=85&output=webp","","1","","","","1","","","","63000 MRU","Ilot F Nord","","Appartements T2 entièrement équipés.","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F01-1.png&w=500&q=85&output=webp","","1","","","","1","","","","18000 MRU","Ilot F Nord","","Studio à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F76EF601E-0C73-4EE1-B010-19A2BBD7EBA7.jpeg&w=500&q=85&output=webp","","2","","","","3","","","","45000 MRU","Ilot F Nord","","Duplex neuf meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.55.01.png&w=500&q=85&output=webp","","2","","","","2","","","","30000 MRU","Ilot F Nord","","Maison à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F32BE618E-8DE3-4033-909E-51005EE74B3E.jpeg&w=500&q=85&output=webp","","2","","","","3","","","","20000 MRU","Ilot F Nord","100 m²","Appartement neuf","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F072D581B-A853-4837-B151-6980581CF512.jpeg&w=500&q=85&output=webp","","2","","","","9","","","","320000 MRU","Ilot F Nord","1400 m²","Résidence exclusive","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FIMG_8103.jpeg&w=500&q=85&output=webp","","3","","","","4","","","","29000 MRU","Ilot F Nord","","Charmante maison","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F79BE469F-83C3-4A6D-A497-28A44EF005A9.jpeg&w=500&q=85&output=webp","","3","","","","3","","","","92000 MRU","Ilot F Nord","","Duplex meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F07%2FPicture-86066927-1.jpg&w=500&q=85&output=webp","","2","","","","2","","","","70000 MRU","Ilot F Nord","","Appartement meublé haut standing","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.png&w=500&q=85&output=webp","","3","","","","4","","","","160000 MRU","Ilot F Nord","400 m²","Splendide Villa a louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F7463C22D-44BA-48C5-8FB1-DDCBE4A19800.jpeg&w=500&q=85&output=webp","","3","","","","3","","","","120000 MRU","Ilot F Nord","","Villa avec piscine","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FBD646042-95D3-406F-ACBF-7E115C44D7F1.jpeg&w=500&q=85&output=webp","","6","","","","6","","","","30000 MRU","Ilot F Nord","1400 m²","Villa d'exception","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_7788.jpg&w=500&q=85&output=webp","","2","","","","5","","","","120000 MRU","Ilot F Nord","800 m²","Magnifique Villa meublée","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.57.16.png&w=500&q=85&output=webp","","2","","","","3","","","","80000 MRU","Ilot F Nord","","Villa meublée avec piscine","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.jpg&w=500&q=85&output=webp","","3","","","","3","","","","100000 MRU","Ilot F Nord","400 m²","Superbe maison à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F4.jpg&w=500&q=85&output=webp","","3","","","","2","","","","90000 MRU","Ilot F Nord","","Maison Meublée","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_8014.jpg&w=500&q=85&output=webp","","2","","","","10","","","","300000 MRU","Ilot F Nord","580 m²","Immeuble R+2","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.46.10.png&w=500&q=85&output=webp","","2","","","","2","","","","70000 MRU","Ilot F Nord","","Appartement meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F02277245-17CB-4085-BA41-9019CEBEE3E7.jpeg&w=500&q=85&output=webp","","2","","","","2","","","","35000 MRU","Ilot F Nord","150 m²","Appartement neuf meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F052D38C8-71E5-4206-A313-32836FC17CF3.jpeg&w=500&q=85&output=webp","","1","","","","2","","","","37000 MRU","Ilot F Nord","70 m²","Appartement meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FD0AF01D2-F534-40CD-9E90-508379C4D8FC.jpg&w=500&q=85&output=webp","","2","","","","2","","","","21000 MRU","Ilot F Nord","","Appartement à E-Nord","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F11-1.png&w=500&q=85&output=webp","","3","","","","6","","","","85000 MRU","Ilot F Nord","","Villa meublée avec piscine","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6E1AA7C3-4CEF-4EEA-B006-D818598B3724.jpeg&w=500&q=85&output=webp","","1","","","","2","","","","37000 MRU","Ilot F Nord","60 m²","Studio meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.32.33.png&w=500&q=85&output=webp","","2","","","","1","","","","18000 MRU","Ilot F Nord","","Appartement neuf","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F5.png&w=500&q=85&output=webp","","2","","","","12","","","","130000 MRU","Ilot F Nord","600 m²","Résidence à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6C80A2D5-D5A0-42E2-B9A9-CE83AFCEE367.jpeg&w=500&q=85&output=webp","","3","","","","3","","","","92000 MRU","Ilot F Nord","","Duplex meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FAB45BA04-0004-464B-B7E3-D6765A039F0C.jpeg&w=500&q=85&output=webp","","2","","","","3","","","","45000 MRU","Ilot F Nord","","Duplex meublé neuf","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.19.31.png&w=500&q=85&output=webp","","4","","","","2","","","","50000 MRU","Ilot F Nord","","Maison spacieuse à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F233C63FF-59B5-4856-802D-2F7EC67BD13B.jpeg&w=500&q=85&output=webp","","3","","","","4","","","","60000 MRU","Ilot F Nord","","Villa meublée","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F09-1.png&w=500&q=85&output=webp","","3","","","","4","","","","30000 MRU","Ilot F Nord","","Duplex Meublé, Route de Nouadhibou","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F719A84D0-0080-4D22-A604-678797A3B942.jpeg&w=500&q=85&output=webp","","2","","","","2","","","","35000 MRU","Ilot F Nord","","Appartement meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F87D91E2C-70D5-48A4-A367-58A672016816.jpeg&w=500&q=85&output=webp","","2","","","","18","","","","30000 MRU","Ilot F Nord","","Résidence d'appartements meublés","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.46.29.png&w=500&q=85&output=webp","","5","","","","2","","","","60000 MRU","Ilot F Nord","","Maison à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.45.44.png&w=500&q=85&output=webp","","2","","","","2","","","","80000 MRU","Ilot F Nord","","Duplexe meublé à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F52FCBB5B-3765-44D2-BC2C-CACDE6DE5F0F.jpeg&w=500&q=85&output=webp","","3","","","","3","","","","92000 MRU","Ilot F Nord","","Duplex meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2FIMG_9975.jpg&w=500&q=85&output=webp","","2","","","","10","","","","30000 MRU","Ilot F Nord","","Propriété d'exception","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-10.32.57.png&w=500&q=85&output=webp","","2","","","","2","","","","60000 MRU","Ilot F Nord","","Appartement Haut standing","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F03%2F10.jpg&w=500&q=85&output=webp","","2","","","","3","","","","90000 MRU","Ilot F Nord","300 m²","Appartement neuf à louer","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F29C3DA5E-2EB8-4B53-9EA1-8412E0CF485A.jpeg&w=500&q=85&output=webp","","4","","","","4","","","","60000 MRU","Ilot F Nord","","Maison neuve","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FC02270A6-893E-4D7F-B51C-1502AC4B1D62.png&w=500&q=85&output=webp","","2","","","","3","","","","45000 MRU","Ilot F Nord","","Duplex meublé neuf","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F2-1.jpg&w=500&q=85&output=webp","","2","","","","2","","","","20000 MRU","Ilot F Nord","","Appartement résidentiel","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F77D4D9F0-7953-4741-B9BD-862BB730FFA6.jpeg&w=500&q=85&output=webp","","2","","","","3","","","","45000 MRU","Ilot F Nord","","Duplex meublé","Location","","","Nouakchott"
"mauri-home.com","","","2026-02-14","","","https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_6830.jpg&w=500&q=85&output=webp","","3","","","","4","","","","40000 MRU","Ilot F Nord","","Maison zone des Ambassades","Location","","","Nouakchott"
